candidate_id,label,hard_negative,next_topic_leakage_case,control_accepted,variant_accepted,control_first_death,variant_first_death,why_changed,safety_review,acceptable
c=12592847e510,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=c1e4676c7568,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=a7c70f811837,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=62d45d3f4110,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=1e4705b8dfd4,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=4b8864c310d3,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=8f4c6b9115b4,FAIL,false,true,false,false,05_ENDING_CONFIDENCE,12_ACCEPTANCE_THRESHOLD,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=5755ef4bff9f,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=8ab3662400ce,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=7aab958e7699,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=e2b23b1b7a03,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=979e03b50ec1,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=41a6fb754065,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=7e58f435b77b,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,12_ACCEPTANCE_THRESHOLD,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=824c082a3d90,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=1e6db7684cf5,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=f5ee0b594e06,FAIL,true,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=8a8c6c159418,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=ff96a912a96b,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=08d9c6038256,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=2db100c4d3fc,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=e93ed61d0b77,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=4c3bdbf3cc27,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=db9c366a36ba,FAIL,false,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=1e698710416e,FAIL,false,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=f06f944ce9d1,FAIL,false,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,CLEAN,true
c=6b19130cbab5,FAIL,true,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=3ce81ef16088,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=0e66be36eaed,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=fd43a360f9ca,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=db382577df0a,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=71c9ad54af71,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=973630f05211,FAIL,true,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=f389b51fbb63,FAIL,true,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=ea5a4f3ca781,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=2dbb6d71a5b8,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=80d0ff2654a4,FAIL,true,true,false,false,07_DURATION_GATE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=0add66c94274,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=7a99811e6633,FAIL,false,true,false,false,05_ENDING_CONFIDENCE,12_ACCEPTANCE_THRESHOLD,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=76b32fe81087,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=c8cd731b1924,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=42d635384958,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=dd50b24fdd19,FAIL,false,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,CLEAN,true
c=6d69e26a54d4,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=8aced23b4e66,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=f932f2803187,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=349087ed8bfb,FAIL,false,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,CLEAN,true
c=10fceb802d7e,FAIL,true,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=75fa40ae77e0,FAIL,false,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,CLEAN,true
c=74db4bef1717,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=9a007779a702,FAIL,true,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=910cc4345aef,FAIL,true,true,false,false,07_DURATION_GATE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=295979ebdb26,FAIL,true,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=3c4424551805,FAIL,true,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=1eaba615b4a5,FAIL,true,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=e5b10b9b261e,FAIL,false,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,CLEAN,true
c=64683ab0d92e,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=eec2dcd2190e,PASS,false,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,CLEAN,true
c=53cad791d9b6,FAIL,true,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=38b3ff060d19,FAIL,true,false,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=09b4cdf9d432,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=3a5bb006e3f4,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=da12fead9624,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=8fb5d1aacb96,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
c=c800e4d5a1ea,FAIL,true,true,false,false,05_ENDING_CONFIDENCE,03_START_GATE,no longer accepted / first-death moved,NEW_SILVER_FAIL_OR_FLAGGED,true
